artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
Claude Monet,1884,landscape,1929,1536,874539,wikiart,Impressionism,The Red Road near Menton,train_and_test,TRUE,21080.jpg
Claude Monet,1875,cityscape,2000,1481,358042,wikiart,Impressionism,"Snow Effect, The Street in Argentuil",train_and_test,TRUE,65689.jpg
Claude Monet,1890,landscape,2153,1375,477131,wikipedia,Impressionism,Poppy Field in Giverny,train_and_test,FALSE,41587.jpg
Claude Monet,1901,cityscape,1536,1924,956530,wikiart,Impressionism,Leicester Square at Night,train_and_test,TRUE,3584.jpg
Claude Monet,1880,landscape,2000,1476,449017,wikiart,Impressionism,Springtime in Vetheuil,train_and_test,TRUE,37178.jpg
Claude Monet,1882,landscape,2000,1474,1030951,wikiart,Impressionism,Cliff near Pourville,train_and_test,TRUE,42609.jpg
Claude Monet,1901,cityscape,1841,1600,2872051,wikiart,Impressionism,"Houses of Parliament, Westminster",train_and_test,TRUE,13201.jpg
Claude Monet,1880,landscape,2000,1471,2212273,wikiart,Impressionism,Breakup of Ice,train_and_test,TRUE,46725.jpg
Claude Monet,1908,cityscape,1915,1536,742152,wikiart,Impressionism,The Grand Canal 03,train_and_test,TRUE,47646.jpg
Claude Monet,1866,portrait,1383,2126,825994,wikiart,Realism,Camille (also known as The Woman in a Green Dress),train_and_test,FALSE,94511.jpg
Claude Monet,1875,landscape,2000,1470,4027816,wikiart,Impressionism,"The Summer, Poppy Field",train_and_test,TRUE,35451.jpg
Claude Monet,1882,landscape,1500,1958,1204234,wikiart,Impressionism,Path at Pourville 02,train_and_test,TRUE,1062.jpg
Claude Monet,1903,landscape,2000,1467,728602,wikiart,Impressionism,Charing Cross Bridge,train_and_test,TRUE,66334.jpg
Claude Monet,1872,cityscape,2000,1466,2660067,wikiart,Impressionism,Carrieres-Saint-Denis,train_and_test,TRUE,97014.jpg
Claude Monet,1884,landscape,2048,1430,211582,wikiart,Impressionism,View of Ventimiglia,train_and_test,FALSE,3057.jpg
Claude Monet,1881,landscape,1905,1536,921582,wikiart,Impressionism,The Sea at Fecamp,train_and_test,TRUE,54948.jpg
Claude Monet,1880,landscape,1904,1536,1189860,wikiart,Impressionism,Isle of Flowers on Siene near Vetheuil,train_and_test,TRUE,72170.jpg
Claude Monet,1884,landscape,1904,1536,1089162,wikiart,Impressionism,Palm Trees at Bordighera,train_and_test,FALSE,83952.jpg
Claude Monet,1899,cityscape,1889,1548,353242,wikiart,Impressionism,Charing Cross Bridge 03,train_and_test,TRUE,24353.jpg
Claude Monet,1903,cityscape,2132,1370,426931,wikipedia,Impressionism,"Waterloo Bridge, London",train_and_test,FALSE,3506.jpg
Claude Monet,1891,landscape,2048,1426,1974250,wikiart,Impressionism,"Grainstack in the Morning, Snow Effect",train_and_test,TRUE,2693.jpg
Claude Monet,1884,cityscape,1895,1536,1038183,wikiart,Impressionism,Burgo Marina at Bordighera,train_and_test,TRUE,36301.jpg
Claude Monet,1886,cityscape,1901,1531,805069,wikiart,Impressionism,Snow Effect at Limetz,train_and_test,TRUE,47925.jpg
Claude Monet,1886,marina,1890,1536,768845,wikiart,Impressionism,"Storm, off the Coast of Belle-Ile",train_and_test,TRUE,14089.jpg
Claude Monet,1874,landscape,2000,1451,299017,wikiart,Impressionism,"The Promenade at Argenteuil, Soleil Couchant",train_and_test,TRUE,22043.jpg
Claude Monet,1913,landscape,1800,1612,920926,wikiart,Impressionism,Rose Flowered Arches at Giverny,train_and_test,FALSE,86672.jpg
Claude Monet,1880,flower painting,1536,1889,1040272,wikipedia,Impressionism,Bouquet of Sunflowers,train_and_test,TRUE,17158.jpg
Claude Monet,,cityscape,2145,1352,379588,wikiart,Impressionism,NOT DETECTED,train_and_test,TRUE,90344.jpg
Claude Monet,1906,flower painting,1812,1600,852888,wikiart,Impressionism,Water Lilies,train_and_test,TRUE,74544.jpg
Claude Monet,1882,landscape,2048,1412,638434,wikiart,Impressionism,Cliffs near Dieppe,train_and_test,FALSE,92297.jpg
Claude Monet,1906,flower painting,1807,1600,836154,wikiart,Impressionism,Water Lilies,train_and_test,FALSE,50549.jpg
Claude Monet,1883,landscape,1882,1536,1068068,wikiart,Impressionism,The Road to Monte Carlo,train_and_test,TRUE,41616.jpg
Claude Monet,1905,flower painting,1804,1600,1181831,wikipedia,Impressionism,Water Lilies,train_and_test,TRUE,70024.jpg
Claude Monet,1885,landscape,1878,1536,3210896,wikiart,Impressionism,Winter Landscape at the Val de Falaise,train_and_test,FALSE,92933.jpg
Claude Monet,1867,portrait,1451,1988,630013,wikiart,Impressionism,Jean Monet in the Craddle,train_and_test,TRUE,32888.jpg
Claude Monet,1919,flower painting,1800,1600,1785863,wikiart,Impressionism,Water Lilies and Weeping Willow Branches,train_and_test,TRUE,33661.jpg
Claude Monet,1873,landscape,2000,1439,672364,wikiart,Impressionism,Autumn on the Seine at Argenteuil,train_and_test,FALSE,48352.jpg
Claude Monet,1872,landscape,2000,1438,503229,wikiart,Impressionism,View to the Plain of Argenteuil,train_and_test,TRUE,82657.jpg
Claude Monet,1880,cityscape,2200,1304,2443404,wikiart,Impressionism,The Hills of Vetheuil,train_and_test,TRUE,9297.jpg
Claude Monet,1884,landscape,2000,1433,1203060,wikiart,Impressionism,"The Valley of Sasso, Blue Effect",train_and_test,FALSE,71245.jpg
Claude Monet,1905,flower painting,1790,1600,1050734,wikipedia,Impressionism,Water Lilies,train_and_test,TRUE,89312.jpg
Claude Monet,1915,flower painting,1787,1600,951505,wikiart,Impressionism,Water Lilies,train_and_test,TRUE,57525.jpg
Claude Monet,1903,cityscape,1800,1588,2479434,wikiart,Impressionism,"Houses of Parlilament, Fog Effect",train_and_test,TRUE,96061.jpg
Claude Monet,1882,landscape,2000,1429,1306699,wikipedia,Impressionism,Shadows on the Sea at Pourville,train_and_test,TRUE,10704.jpg
Claude Monet,1919,flower painting,1600,1786,798897,wikiart,Impressionism,Water Lilies,train_and_test,FALSE,66018.jpg
Claude Monet,1900,cityscape,2000,1428,751932,wikiart,Impressionism,"Waterloo Bridge, London",train_and_test,TRUE,67057.jpg
Claude Monet,1878,landscape,1856,1536,431729,wikiart,Impressionism,Ile de La Grande Jatte Through the Trees,train_and_test,TRUE,97060.jpg
Claude Monet,,cityscape,1946,1464,334038,wikiart,Impressionism,NOT DETECTED,train_and_test,TRUE,14933.jpg
Claude Monet,1886,marina,1854,1536,1090989,wikiart,Impressionism,Storm on the Cote de Belle-Ile,train_and_test,TRUE,72264.jpg
Claude Monet,1864,landscape,2280,1248,2157140,wikiart,Impressionism,The Pointe of Heve,train_and_test,TRUE,41629.jpg
Claude Monet,1907,flower painting,1777,1600,894121,wikiart,Impressionism,Water Lilies,train_and_test,TRUE,74979.jpg
Claude Monet,1865,genre painting,1451,1959,650274,wikiart,Impressionism,Lunch on the Grass (study),train_and_test,TRUE,29071.jpg
Claude Monet,1883,landscape,1849,1536,825501,wikiart,Impressionism,"Etretat, Sunset",train_and_test,TRUE,53927.jpg
Claude Monet,,landscape,1846,1536,1235614,wikiart,Impressionism,Roses in the Hoshede`s Garden at Montregon,train_and_test,FALSE,27814.jpg
Claude Monet,1880,landscape,2048,1384,857804,wikiart,Impressionism,"Sunset on the Seine at Lavacourt, Winter Effect",train_and_test,FALSE,55052.jpg
Claude Monet,1917,flower painting,1594,1777,1029023,wikiart,Impressionism,Path through the Irises 01,train_and_test,FALSE,72188.jpg
Claude Monet,1919,landscape,1838,1536,1265905,wikiart,Impressionism,Weeping Willow,train_and_test,FALSE,80140.jpg
Claude Monet,1878,cityscape,1265,2222,779904,wikiart,Impressionism,"The Rue Montorgueil, Paris",train_and_test,TRUE,88872.jpg
Claude Monet,1882,landscape,1829,1536,957718,wikiart,Impressionism,"Church at Varengeville, Morning",train_and_test,TRUE,39733.jpg
Claude Monet,1874,marina,2048,1370,641554,wikiart,Impressionism,The Sea at Amsterdam,train_and_test,TRUE,8843.jpg
Claude Monet,1918,landscape,1536,1826,1198393,wikipedia,Impressionism,Weeping Willow,train_and_test,TRUE,74617.jpg
Claude Monet,1869,genre painting,1923,1458,454250,wikiart,Impressionism,The Grenouillère,train_and_test,TRUE,91910.jpg
Claude Monet,1875,cityscape,1823,1536,758922,wikiart,Impressionism,View of Argenteuil in the Snow,train_and_test,TRUE,3595.jpg
Claude Monet,1908,cityscape,2000,1394,1862240,wikiart,Impressionism,San Giorgio Maggiore 3,train_and_test,TRUE,69411.jpg
Claude Monet,1875,landscape,1811,1536,635624,wikiart,Impressionism,Snow at Argenteuil,train_and_test,TRUE,14923.jpg
Claude Monet,1895,genre painting,1812,1534,2685101,wikipedia,Impressionism,In the Garden,train_and_test,FALSE,29991.jpg
Claude Monet,1867,landscape,1937,1434,305918,wikiart,Impressionism,The Beach at Sainte-Adresse,train_and_test,TRUE,73327.jpg
Claude Monet,1922,landscape,2000,1388,1190040,wikiart,Impressionism,"Path under the Rose Trellises, Giverny",train_and_test,TRUE,16344.jpg
Claude Monet,1872,landscape,1942,1428,441549,wikiart,Impressionism,Lilacs in the Sun,train_and_test,FALSE,95119.jpg
Claude Monet,1887,cityscape,1937,1431,300232,wikiart,Impressionism,"Saint-Lazare Gare,  Normandy Train",train_and_test,TRUE,25820.jpg
Claude Monet,1884,cityscape,1791,1536,894277,wikipedia,Impressionism,Villas at Bordighera,train_and_test,TRUE,99075.jpg
Claude Monet,1873,genre painting,1920,1431,284406,wikiart,Impressionism,"Wild Poppies, near Argenteuil",train_and_test,TRUE,84918.jpg
Claude Monet,1904,flower painting,1717,1600,1199176,wikiart,Impressionism,Water Lilies,train_and_test,TRUE,101459.jpg
Claude Monet,c.1876,genre painting,1916,1431,533004,wikiart,Impressionism,Gladioli,train_and_test,TRUE,4068.jpg
Claude Monet,1871,cityscape,2048,1338,524805,wikiart,Impressionism,Houses on the Achterzaan,train_and_test,TRUE,60256.jpg
Claude Monet,1881,landscape,2000,1364,345776,wikiart,Impressionism,"The Seine, seen from the heights Chantemesle",train_and_test,TRUE,89164.jpg
Claude Monet,1894,cityscape,1331,2048,1059660,wikiart,Impressionism,"Rouen Cathedral, Portal in the Sun",train_and_test,FALSE,59296.jpg
Claude Monet,1868,landscape,2048,1330,749233,wikiart,Impressionism,The Estuary of the Siene,train_and_test,FALSE,50248.jpg
Claude Monet,1865,landscape,1417,1900,920099,wikiart,Impressionism,The Bodmer Oak,train_and_test,FALSE,80052.jpg
Claude Monet,1907,flower painting,1600,1675,937310,wikiart,Impressionism,Water Lilies,train_and_test,TRUE,65695.jpg
Claude Monet,1906,flower painting,1673,1600,784595,wikiart,Impressionism,Water Lilies,train_and_test,TRUE,96805.jpg
Claude Monet,1890,landscape,2048,1307,838201,wikiart,Impressionism,Poppy Field in Giverny 02,train_and_test,TRUE,61057.jpg
Claude Monet,1903,cityscape,2048,1303,712472,wikiart,Impressionism,"Waterloo Bridge, Fog",train_and_test,TRUE,85988.jpg
Claude Monet,,landscape,1779,1500,394353,wikiart,Impressionism,NOT DETECTED,train_and_test,TRUE,36495.jpg
Claude Monet,,landscape,2000,1333,507901,wikiart,Impressionism,The Seine at Port-Villez,train_and_test,TRUE,86843.jpg
Claude Monet,1870,portrait,1800,1478,839352,wikiart,Impressionism,Camille on the Beach at Trouville,train_and_test,TRUE,88147.jpg
Claude Monet,1904,flower painting,1657,1600,1020764,wikiart,Impressionism,Water Lilies,train_and_test,TRUE,94581.jpg
Claude Monet,,landscape,2000,1317,405090,wikiart,Impressionism,The Village of Vetheuil,train_and_test,TRUE,70313.jpg
Claude Monet,1908,flower painting,1600,1643,630249,wikiart,Impressionism,Water Lilies,train_and_test,TRUE,84641.jpg
Claude Monet,1871,landscape,2048,1280,487167,wikiart,Impressionism,The Sailing Boat,train_and_test,FALSE,57369.jpg
Claude Monet,1902,cityscape,2000,1309,213714,wikiart,Impressionism,"Waterloo Bridge, Sunlight Effect",train_and_test,TRUE,80162.jpg
Claude Monet,1894,landscape,2048,1278,544233,wikiart,Impressionism,The Siene near Vernon,train_and_test,FALSE,91539.jpg
Claude Monet,1917,flower painting,2000,1308,941349,wikiart,Impressionism,Yellow Irises and Malva,train_and_test,TRUE,10319.jpg
Claude Monet,1924,landscape,1695,1536,997956,wikiart,Impressionism,The House at Giverny Viewed from the Rose Garden,train_and_test,FALSE,93541.jpg
Claude Monet,,landscape,1907,1351,348655,wikiart,Impressionism,The Pave de Chailly in the Forest,train_and_test,TRUE,26520.jpg
Claude Monet,1908,flower painting,1600,1610,1023075,wikiart,Impressionism,Water Lilies,train_and_test,FALSE,43133.jpg
Claude Monet,1881,cityscape,1800,1430,1490263,wikiart,Impressionism,View over Vetheuil,train_and_test,FALSE,55413.jpg
Claude Monet,1891,landscape,1291,1993,445930,wikiart,Impressionism,Poplars on the Banks of the Epte,train_and_test,TRUE,33231.jpg
Claude Monet,1871,cityscape,1947,1321,266804,wikiart,Impressionism,The Thames below Westminster,train_and_test,FALSE,70218.jpg
Claude Monet,1916,flower painting,1600,1607,692505,wikiart,Impressionism,Water Lilies,train_and_test,FALSE,89098.jpg
Claude Monet,1881,landscape,1800,1418,952719,wikiart,Impressionism,Flowers at Vetheuil,train_and_test,TRUE,26903.jpg
Claude Monet,1886,portrait,1285,1985,713818,wikiart,Impressionism,"Woman with a Parasol, Facing Right (also known as Study of a Figure Outdoors (Facing Right))",train_and_test,TRUE,84712.jpg
Claude Monet,1879,still life,1837,1386,321707,wikipedia,Impressionism,Fruit Basket with Apples and Grapes,train_and_test,TRUE,38596.jpg
Claude Monet,1914,flower painting,1590,1600,1115121,wikiart,Impressionism,Water Lilies,train_and_test,TRUE,62629.jpg
Claude Monet,1886,genre painting,1279,1988,581027,wikipedia,Impressionism,Woman with a Parasol (also known as Study of a Figure Outdoors (Facing Left)),train_and_test,FALSE,90359.jpg
Claude Monet,1900,cityscape,1930,1314,244238,wikiart,Impressionism,"Charing Cross Bridge, Overcast Weather",train_and_test,TRUE,26214.jpg
Claude Monet,1873,landscape,2048,1238,742851,wikiart,Impressionism,Railway Bridge at Argenteuil,train_and_test,TRUE,12330.jpg
Claude Monet,1864,landscape,1973,1285,943055,wikiart,Realism,By the Sea,train_and_test,TRUE,78760.jpg
Claude Monet,1917,flower painting,1581,1600,661099,wikiart,Impressionism,Water Lilies,train_and_test,TRUE,99318.jpg
Claude Monet,1908,flower painting,1598,1577,762823,wikiart,Impressionism,Water Lilies,train_and_test,TRUE,6642.jpg
Claude Monet,1919,flower painting,1600,1571,939592,wikiart,Impressionism,Water Lilies,train_and_test,TRUE,47994.jpg
Claude Monet,1880,portrait,1434,1750,681089,wikiart,Impressionism,Blanche Hoschede,train_and_test,TRUE,43109.jpg
Claude Monet,,cityscape,1906,1311,270036,wikiart,Impressionism,NOT DETECTED,train_and_test,TRUE,51424.jpg
Claude Monet,1907,flower painting,1561,1600,755694,wikiart,Impressionism,Water Lilies,train_and_test,TRUE,14020.jpg
Claude Monet,1880,landscape,2048,1203,595388,wikiart,Impressionism,Floating Ice on the Seine 02,train_and_test,FALSE,100217.jpg
Claude Monet,1878,landscape,2280,1071,1002249,wikiart,Impressionism,The Village of Lavacourt,train_and_test,TRUE,55414.jpg
Claude Monet,1871,cityscape,2000,1215,222540,wikipedia,Impressionism,Boats at Zaandam,train_and_test,TRUE,47415.jpg
Claude Monet,1883,cityscape,1800,1350,730232,wikiart,Impressionism,Boulevard of Capucines,train_and_test,TRUE,64359.jpg
Claude Monet,1908,flower painting,1511,1600,677337,wikiart,Impressionism,Water Lilies,train_and_test,TRUE,73142.jpg
Claude Monet,1881,landscape,2000,1205,1172172,wikiart,Impressionism,The Thaw at Vetheuil,train_and_test,FALSE,42112.jpg
Claude Monet,1875,genre painting,1800,1335,839217,wikiart,Impressionism,Woman with a Parasol in the Garden in Argenteuil,train_and_test,TRUE,56996.jpg
Claude Monet,1873,landscape,1700,1410,682160,wikiart,Impressionism,The Sheltered Path,train_and_test,TRUE,28779.jpg
Claude Monet,1894,cityscape,1215,1962,639525,wikiart,Impressionism,Rouen Cathedral at Sunset,train_and_test,FALSE,1944.jpg
Claude Monet,1917,flower painting,1536,1550,802129,wikiart,Impressionism,Iris at the Sea-Rose Pond,train_and_test,FALSE,80312.jpg
Claude Monet,1875,landscape,2000,1187,560449,wikiart,Impressionism,"The Tow Path at Argenteuil, Winter",train_and_test,FALSE,53532.jpg
Claude Monet,1873,portrait,1392,1701,855626,wikiart,Impressionism,"Camille Monet at the Window, Argentuile",train_and_test,FALSE,31858.jpg
Claude Monet,1919,flower painting,1477,1600,799324,wikiart,Impressionism,Water Lilies,train_and_test,TRUE,99099.jpg
Claude Monet,1884,landscape,1800,1304,1085495,wikiart,Impressionism,Fishing Boats on the Beach at Etretat,train_and_test,TRUE,88192.jpg
Claude Monet,1884,landscape,1700,1376,1630567,wikiart,Impressionism,Cap Martin 2,train_and_test,TRUE,7062.jpg
Claude Monet,,cityscape,1755,1325,286915,wikiart,Impressionism,NOT DETECTED,train_and_test,TRUE,1547.jpg
Claude Monet,1865,genre painting,1769,1314,347618,wikiart,Impressionism,Lunch on the Grass,train_and_test,TRUE,32553.jpg
Claude Monet,,landscape,1512,1537,4054560,wikiart,Impressionism,Weeping Willow,train_and_test,TRUE,80674.jpg
Claude Monet,1871,cityscape,2048,1132,681189,wikiart,Impressionism,"Zaandam, Canal",train_and_test,TRUE,33947.jpg
Claude Monet,1917,flower painting,1600,1440,722357,wikiart,Impressionism,Water Lilies,train_and_test,FALSE,89996.jpg
Claude Monet,1905,cityscape,1600,1416,543568,wikiart,Impressionism,"Parliament, Reflections on the Thames",train_and_test,FALSE,3963.jpg
Claude Monet,1904,cityscape,1600,1416,680030,wikiart,Impressionism,"Houses of Parliament, Sunset",train_and_test,TRUE,41158.jpg
Claude Monet,1886,landscape,1500,1500,238011,wikiart,Impressionism,Rain in Belle-Ile,train_and_test,TRUE,101522.jpg
Claude Monet,,cityscape,1752,1275,798658,wikiart,Realism,Pont of Honfleur Sun,train_and_test,TRUE,71406.jpg
Claude Monet,1917,self-portrait,1222,1827,493884,wikiart,Impressionism,Self Portrait,train_and_test,TRUE,63315.jpg
Claude Monet,1874,landscape,1700,1302,738017,wikiart,Impressionism,Sunset on the Siene,train_and_test,TRUE,21770.jpg
Claude Monet,,cityscape,1736,1275,854821,wikiart,Impressionism,House of Parliament Sun,train_and_test,TRUE,29797.jpg
Claude Monet,1869,landscape,1755,1256,879825,wikiart,Impressionism,The Magpie,train_and_test,TRUE,58052.jpg
Claude Monet,1870,genre painting,1630,1327,230595,wikiart,Impressionism,The Beach at Trouville,train_and_test,TRUE,36808.jpg
Claude Monet,1876,landscape,1334,1600,942825,wikiart,Impressionism,The Artist's House in Argenteuil,train_and_test,TRUE,99851.jpg
Claude Monet,1879,landscape,1700,1254,515953,wikiart,Impressionism,"The Siene at Lavacourt, Effect of Snow",train_and_test,FALSE,49531.jpg
Claude Monet,1917,flower painting,1328,1600,730332,wikiart,Impressionism,Water Lilies and Agapanthus,train_and_test,TRUE,14659.jpg
Claude Monet,1881,cityscape,1728,1228,746766,wikiart,Impressionism,"Vetheuil, Ice Floes",train_and_test,FALSE,95694.jpg
Claude Monet,1894,cityscape,1200,1755,641136,wikiart,Impressionism,Rouen Cathedral in the Fog,train_and_test,TRUE,90923.jpg
Claude Monet,1872,landscape,1682,1250,1476535,wikiart,Impressionism,The Small Arm of the Seine at Argenteuil,train_and_test,FALSE,82662.jpg
Claude Monet,1903,flower painting,1600,1305,702662,wikiart,Impressionism,Water Lilies,train_and_test,FALSE,3738.jpg
Claude Monet,1897,landscape,1800,1158,401864,wikiart,Impressionism,Ice on the Siene at Bennecourt,train_and_test,TRUE,22894.jpg
